"Date","BTC-USD","SOL-USD","BCH-USD","MATIC-USD","ALGO-USD","LINK-USD","ETH-USD","LTC-USD","ADA-USD","AVAX-USD"
"2022-03-09","41982.925781","88.202065","308.348907","1.506817","0.768778","14.015894","2729.783447","106.942093","0.849293","77.716049"
"2022-03-10","39437.460938","82.939087","289.868347","1.439197","0.73121","13.195725","2608.048584","102.65551","0.806316","74.004097"
"2022-03-11","38794.972656","80.744995","288.197296","1.406504","0.703804","13.078199","2559.562988","104.965355","0.790125","71.235474"
"2022-03-12","38904.011719","81.553818","291.201599","1.399485","0.706042","13.186159","2574.75415","105.832397","0.790674","71.002197"
"2022-03-13","37849.664063","78.936073","280.412231","1.362876","0.682473","12.740458","2518.94458","102.114799","0.790995","68.075996"
"2022-03-14","39666.753906","81.17334","289.546478","1.377899","0.706907","13.401471","2590.696045","105.673653","0.803917","68.891838"
"2022-03-15","39338.785156","82.955086","289.695526","1.380196","0.716973","13.714278","2620.149658","106.988571","0.800006","69.887383"
"2022-03-16","41143.929688","87.903625","299.721771","1.468359","0.73724","14.6964","2772.055664","111.359192","0.838374","74.183746"
"2022-03-17","40951.378906","87.876846","296.45874","1.449111","0.743077","14.421711","2814.854492","110.310234","0.836784","79.538513"
"2022-03-18","41801.15625","89.822037","305.863892","1.499555","0.757296","15.028581","2945.343018","112.115868","0.853433","85.762383"
"2022-03-19","42190.652344","92.418152","327.620087","1.528071","0.764453","14.975159","2946.25708","116.373268","0.901099","89.694122"
"2022-03-20","41247.824219","88.614861","326.963348","1.463919","0.742213","14.552144","2860.459229","114.82914","0.877092","84.724304"
"2022-03-21","41077.996094","88.757202","335.231598","1.466493","0.825169","15.007803","2897.976563","116.15873","0.916782","86.449699"
"2022-03-22","42358.808594","90.51297","376.736816","1.505448","0.824602","15.450861","2973.131104","122.927963","0.97644","83.981445"
"2022-03-23","42892.957031","95.102684","364.305481","1.556303","0.837494","15.800262","3031.067139","122.475418","1.107482","86.251015"
"2022-03-24","43960.933594","102.223694","366.106293","1.628765","0.891579","16.171621","3108.062012","126.581276","1.130011","87.555389"
"2022-03-25","44348.730469","98.658104","364.740173","1.579573","0.889912","15.584914","3106.671387","124.067368","1.097888","83.661369"
"2022-03-26","44500.828125","101.764183","361.893463","1.610803","0.912392","15.821914","3143.178955","124.881332","1.150594","85.95565"
"2022-03-27","46820.492188","107.084221","376.537445","1.693481","0.948368","16.849527","3291.577637","129.397476","1.182148","89.824844"
"2022-03-28","47128.003906","106.465256","368.139282","1.660387","0.908194","16.517033","3336.634521","127.938614","1.170184","89.604553"
"2022-03-29","47465.730469","111.710312","373.529968","1.674787","0.923415","16.973129","3401.987793","130.061234","1.191112","92.840889"
"2022-03-30","47062.664063","120.699486","379.637817","1.684619","0.926929","17.209745","3385.157959","131.169342","1.190385","95.779984"
"2022-03-31","45538.675781","122.661461","384.044342","1.617286","0.927631","16.910994","3281.642822","123.716011","1.141851","96.92466"
"2022-04-01","46281.644531","134.430939","376.888977","1.693914","0.939183","17.312368","3449.552246","124.883179","1.165425","96.693184"
"2022-04-02","45868.949219","132.198868","373.293427","1.654025","0.905565","17.403168","3445.059326","124.923485","1.156007","95.973267"
"2022-04-03","46453.566406","136.77533","378.777954","1.68881","0.934088","18.094217","3522.833496","128.946213","1.185941","98.077782"
"2022-04-04","46622.675781","132.412628","375.817719","1.649918","0.883821","17.47464","3521.241211","124.861702","1.212945","95.520218"
"2022-04-05","45555.992188","126.862236","365.984802","1.592921","0.835108","16.773735","3411.79248","123.213173","1.170801","91.021095"
"2022-04-06","43206.738281","112.883385","331.067932","1.458747","0.767548","15.427791","3171.691895","112.461334","1.052771","82.95591"
"2022-04-07","43503.847656","118.796516","336.774506","1.514054","0.801546","15.7753","3233.274658","114.230194","1.091894","87.919708"
"2022-04-08","42287.664063","109.80088","323.342896","1.435702","0.757422","15.135032","3192.073975","110.882065","1.026326","83.769226"
"2022-04-09","42782.136719","112.972794","326.078491","1.464322","0.788707","15.433226","3261.91626","112.777275","1.045015","84.594627"
"2022-04-10","42207.671875","111.742439","320.940277","1.433465","0.753789","15.348768","3211.866943","111.173775","1.030885","81.816467"
"2022-04-11","39521.902344","99.339104","294.76297","1.333174","0.691414","13.75277","2981.052246","102.607391","0.92045","74.172615"
"2022-04-12","40127.183594","103.306389","304.586273","1.392868","0.724837","13.973591","3030.376465","104.828415","0.955145","76.360062"
"2022-04-13","41166.730469","105.001945","341.976013","1.420106","0.745761","14.183898","3118.344238","110.482452","0.974696","80.001976"
"2022-04-14","39935.515625","100.707802","337.560822","1.372641","0.726351","13.646021","3019.909424","107.411041","0.932412","76.817856"
"2022-04-15","40553.464844","101.309776","340.612915","1.396421","0.739456","14.120528","3040.916504","111.109344","0.954717","77.437538"
"2022-04-16","40424.484375","102.257317","343.198151","1.390932","0.744795","14.150531","3062.310303","114.43071","0.95264","77.890266"
"2022-04-17","39716.953125","100.409698","328.703308","1.340074","0.710989","13.764988","2993.40332","109.042786","0.917466","75.709259"
"2022-04-18","40826.214844","102.158531","340.019135","1.421155","0.73703","14.037702","3057.606689","111.226143","0.93673","77.793678"
"2022-04-19","41502.75","108.582031","340.395203","1.428176","0.759519","14.258342","3104.106445","113.812088","0.953333","80.285919"
"2022-04-20","41374.378906","105.497002","330.724213","1.417744","0.741325","14.024039","3077.74585","111.979691","0.937341","78.27433"
"2022-04-21","40527.363281","101.776138","315.880707","1.379862","0.718713","13.588746","2987.480713","106.997986","0.910474","75.080742"
"2022-04-22","39740.320313","100.612053","320.967468","1.399139","0.720447","13.609354","2964.835693","105.600624","0.907154","74.122963"
"2022-04-23","39486.730469","100.744438","313.447144","1.365971","0.708088","13.343726","2938.114014","105.504372","0.888503","72.920013"
"2022-04-24","39469.292969","99.235794","308.138397","1.344245","0.700633","13.287423","2922.732666","104.622604","0.88635","71.603035"
"2022-04-25","40458.308594","101.247635","314.774475","1.352666","0.703314","13.458693","3009.393555","104.687019","0.898695","72.867424"
"2022-04-26","38117.460938","95.78215","295.9104","1.242833","0.655285","12.354577","2808.29834","98.404678","0.827645","68.672058"
"2022-04-27","39241.121094","98.378868","307.333801","1.257685","0.670329","12.73311","2888.929688","100.538757","0.840595","69.857727"
"2022-04-28","39773.828125","98.18573","306.734406","1.238904","0.699503","12.662813","2936.940918","103.323349","0.84395","67.31945"
"2022-04-29","38609.824219","94.011345","294.709229","1.140579","0.636792","11.970266","2815.601807","100.378006","0.805043","63.417095"
"2022-04-30","37714.875","85.095932","278.668884","1.03575","0.567972","10.997047","2730.186768","96.165985","0.75666","57.048004"
"2022-05-01","38469.09375","89.671509","284.411987","1.101164","0.601941","11.312018","2827.756104","99.435776","0.790344","58.856148"
"2022-05-02","38529.328125","87.581017","285.090942","1.077591","0.615959","11.17878","2857.4104","100.69323","0.781529","60.517105"
"2022-05-03","37750.453125","85.842377","279.482819","1.075959","0.669816","11.121428","2783.476318","99.343018","0.771145","59.660107"
"2022-05-04","39698.371094","92.770851","299.85614","1.171032","0.714433","12.14561","2940.644775","106.274864","0.896942","67.086105"
"2022-05-05","36575.140625","84.596024","277.293304","1.064691","0.634279","10.9174","2749.213135","96.918915","0.791152","59.127441"
"2022-05-06","36040.921875","81.764107","274.981537","1.044133","0.696925","10.799844","2694.979736","96.791756","0.783359","57.034325"
"2022-05-07","35501.953125","78.983421","268.711639","1.021204","0.752375","10.239905","2636.093018","94.5709","0.761882","55.156693"
"2022-05-08","34059.265625","75.220184","261.769806","0.974345","0.72593","9.99003","2517.459961","93.976433","0.739563","51.521225"
"2022-05-09","30296.953125","63.269653","221.998428","0.821915","0.580643","8.272897","2245.43042","77.957153","0.610088","41.972042"
"2022-05-10","31022.90625","66.766151","231.91481","0.890409","0.584866","8.584442","2343.510986","80.22683","0.628963","44.560284"
"2022-05-11","28936.355469","50.21085","194.366745","0.666291","0.445101","6.916927","2072.108643","66.388802","0.5128","30.962866"
"2022-05-12","29047.751953","44.68359","194.172562","0.601539","0.418884","6.56927","1961.701538","64.402748","0.473746","30.357536"
"2022-05-13","29283.103516","48.593552","202.28743","0.667542","0.441429","7.147285","2014.418213","67.96254","0.528877","32.136429"
"2022-05-14","30101.265625","52.417225","211.217194","0.686139","0.463376","7.284692","2056.273926","68.95031","0.539358","34.082527"
"2022-05-15","31305.113281","58.81126","214.539734","0.737566","0.49117","7.941105","2145.706787","71.530373","0.5975","36.542336"
"2022-05-16","29862.917969","53.646461","197.295044","0.677282","0.457155","7.418418","2022.725952","67.211349","0.556716","32.571999"
"2022-05-17","30425.857422","57.125626","206.681503","0.726942","0.495451","7.725453","2090.40918","72.969315","0.578077","34.396461"
"2022-05-18","28720.271484","49.75621","188.025284","0.627577","0.433001","6.825543","1916.656128","66.415634","0.505615","29.605482"
"2022-05-19","30314.333984","52.213978","196.509079","0.658817","0.448932","7.219193","2018.336182","72.09668","0.533321","30.379015"
"2022-05-20","29200.740234","49.538509","190.896027","0.63651","0.435068","6.890322","1961.315674","68.658295","0.517907","28.953659"
"2022-05-21","29432.226563","50.317982","192.258179","0.649339","0.434132","7.058111","1974.518311","69.705788","0.528314","29.866652"
"2022-05-22","30323.722656","52.75518","198.933228","0.678312","0.444305","7.356995","2043.170166","71.774002","0.542618","31.807362"
"2022-05-23","29098.910156","49.05685","191.712875","0.641939","0.415417","7.028613","1972.181885","69.012756","0.512605","29.026232"
"2022-05-24","29655.585938","49.653336","195.799011","0.661554","0.418318","7.234005","1978.982788","70.321548","0.521224","29.025648"
"2022-05-25","29562.361328","47.982426","190.59967","0.645927","0.404882","6.97708","1944.827881","68.313118","0.513877","27.225376"
"2022-05-26","29267.224609","43.491211","181.010468","0.601061","0.380779","6.608134","1803.91333","63.828136","0.480883","23.55003"
"2022-05-27","28627.574219","40.981346","174.085449","0.573576","0.359436","6.273193","1724.922852","61.563923","0.455507","22.418623"
"2022-05-28","28814.900391","44.343163","179.024902","0.587884","0.367572","6.572396","1757.941772","62.313278","0.464764","24.839766"
"2022-05-29","29445.957031","44.909615","185.311554","0.598549","0.37834","6.712629","1812.031006","63.746628","0.481126","26.12007"
"2022-05-30","31726.390625","47.179443","196.802841","0.657168","0.419739","7.457923","1996.441284","69.120918","0.570073","27.632151"
"2022-05-31","31792.310547","45.767841","203.656708","0.662087","0.41046","7.59467","1942.328003","68.411385","0.625254","26.389933"
"2022-06-01","29799.080078","40.269669","186.33226","0.601778","0.385055","6.926415","1823.569336","62.967819","0.55275","23.800512"
"2022-06-02","30467.488281","40.891346","189.003326","0.619415","0.395174","7.201002","1834.150513","64.451355","0.587795","24.677284"
"2022-06-03","29704.390625","38.25922","183.259598","0.589917","0.381196","6.86243","1775.078613","62.659264","0.559658","23.005442"
"2022-06-04","29832.914063","38.931446","188.626938","0.595657","0.388092","7.39609","1801.609497","63.747383","0.566069","24.53233"
"2022-06-05","29906.662109","38.480534","180.027878","0.59795","0.391206","7.636985","1805.204956","63.207874","0.56709","24.164183"
"2022-06-06","31370.671875","42.433132","185.791168","0.632501","0.413006","7.966336","1859.289673","64.417274","0.609328","25.988592"
"2022-06-07","31155.478516","39.437572","182.374863","0.61666","0.399314","8.732022","1814.04834","63.90551","0.615445","24.635429"
"2022-06-08","30214.355469","38.843369","177.038986","0.607429","0.416912","8.717431","1793.572266","61.546677","0.641614","24.500254"
"2022-06-09","30111.998047","39.972607","175.60437","0.633665","0.403783","9.276541","1789.82605","60.215973","0.63292","24.41066"
"2022-06-10","29083.804688","37.089767","167.910202","0.594996","0.368867","8.046692","1665.042236","56.658417","0.574216","22.076071"
"2022-06-11","28360.810547","33.821117","156.954071","0.538566","0.346932","7.016142","1529.663452","52.29166","0.552777","19.798967"
"2022-06-12","26762.648438","30.743271","147.114212","0.501902","0.326955","6.341506","1445.216553","48.228905","0.496861","17.387442"
"2022-06-13","22487.388672","28.192362","126.70681","0.427883","0.302071","5.887119","1204.582764","43.300301","0.463133","16.019936"
"2022-06-14","22206.792969","29.714619","126.290863","0.41576","0.308923","6.759266","1211.662842","46.132015","0.484386","16.540352"
"2022-06-15","22572.839844","34.487942","127.572388","0.437749","0.339403","7.324715","1233.206421","50.491772","0.533296","18.211996"
"2022-06-16","20381.650391","29.989742","109.380051","0.381927","0.301162","6.336337","1067.730713","44.699718","0.475022","15.732276"
"2022-06-17","20471.482422","30.74292","120.936127","0.399841","0.310413","6.363195","1086.519287","47.684914","0.487392","16.009447"
"2022-06-18","19017.642578","31.807936","116.519043","0.346659","0.29591","5.93534","993.63678","47.247257","0.456182","14.841097"
"2022-06-19","20553.271484","34.243748","120.192253","0.383109","0.314557","6.599024","1127.656494","54.323166","0.484364","16.189737"
"2022-06-20","20599.537109","35.417114","118.977577","0.400759","0.319786","7.002992","1127.642456","52.905594","0.492261","17.137867"
"2022-06-21","20710.597656","36.121159","118.884758","0.418878","0.32461","6.838943","1124.824585","53.507679","0.479204","16.855997"
"2022-06-22","19987.029297","34.121635","113.308388","0.456558","0.313972","6.633892","1051.421875","52.105392","0.458568","16.075989"
"2022-06-23","21085.876953","38.175232","116.167274","0.561469","0.336137","7.001299","1143.386719","55.762833","0.480292","18.290051"
"2022-06-24","21231.65625","42.212048","114.539825","0.612201","0.350556","7.289775","1226.844727","55.992283","0.499224","20.548855"
"2022-06-25","21502.337891","42.332813","115.271767","0.600476","0.351128","7.271408","1243.446899","58.969929","0.498946","21.366358"
"2022-06-26","21027.294922","39.408089","113.079803","0.560724","0.332298","6.745378","1199.831665","56.876144","0.489653","19.692432"
"2022-06-27","20735.478516","38.451252","111.426849","0.532732","0.329622","6.558154","1193.680664","55.925556","0.48579","19.317566"
"2022-06-28","20280.634766","35.326439","103.172318","0.511107","0.31236","6.322357","1144.579224","52.811611","0.469671","18.120983"
"2022-06-29","20104.023438","33.873901","104.4049","0.495232","0.298932","6.210225","1098.943848","53.422539","0.465509","17.598017"
"2022-06-30","19784.726563","33.588417","102.734779","0.477371","0.314742","6.252963","1067.298828","53.64843","0.458849","16.929367"
"2022-07-01","19269.367188","32.80307","101.418022","0.461237","0.303807","6.069791","1059.767334","51.115242","0.448089","16.08592"
"2022-07-02","19242.255859","33.359409","106.48082","0.493042","0.307827","6.225627","1066.512817","50.485447","0.456351","16.336136"
"2022-07-03","19297.076172","33.385933","105.580055","0.460639","0.30962","6.205861","1073.766968","50.972176","0.455587","16.660402"
"2022-07-04","20231.261719","36.78503","108.132393","0.491593","0.31972","6.431877","1151.059082","52.243816","0.469644","17.939966"
"2022-07-05","20190.115234","35.395554","104.315605","0.511718","0.307984","6.321958","1134.541016","49.830593","0.457632","18.06473"
"2022-07-06","20548.246094","37.073563","106.165009","0.525265","0.311048","6.338929","1186.973999","50.361088","0.462179","19.147266"
"2022-07-07","21637.587891","38.518307","111.642029","0.562544","0.322458","6.641354","1237.593384","52.142895","0.477812","20.233839"
"2022-07-08","21731.117188","38.28672","109.007423","0.606265","0.31484","6.379156","1222.506226","51.564953","0.467311","19.797907"
"2022-07-09","21592.207031","38.07196","111.579353","0.589584","0.321841","6.50301","1216.978271","54.160618","0.47876","19.918478"
"2022-07-10","20860.449219","36.697609","107.043182","0.571268","0.309892","6.201322","1168.401611","52.16814","0.46322","19.152054"
"2022-07-11","19970.556641","33.4636","99.303749","0.563525","0.297572","6.04469","1097.236572","48.77459","0.43552","17.374582"
"2022-07-12","19323.914063","32.757595","97.541748","0.539862","0.292787","5.968435","1038.19165","47.542385","0.417928","16.845411"
"2022-07-13","20212.074219","34.910938","102.343864","0.635947","0.31007","6.177943","1113.587158","49.563126","0.438108","18.809504"
"2022-07-14","20569.919922","37.107822","103.004967","0.707589","0.329003","6.268182","1191.526245","51.218807","0.441025","19.729874"
"2022-07-15","20836.328125","37.415928","106.086365","0.70467","0.327935","6.327785","1233.12915","51.798065","0.442456","19.386038"
"2022-07-16","21190.316406","39.574123","109.598328","0.72683","0.339818","6.577695","1352.626465","55.125164","0.45723","21.211493"
"2022-07-17","20779.34375","38.644722","110.634705","0.753013","0.337161","6.348729","1338.635742","55.721352","0.447353","20.605005"
"2022-07-18","22485.689453","43.746159","121.632912","0.96178","0.360243","7.05954","1578.717896","58.626289","0.492543","24.089714"
"2022-07-19","23389.433594","44.899876","128.442963","0.925791","0.371736","7.256052","1542.97522","57.9842","0.515768","24.737207"
"2022-07-20","23231.732422","42.09367","121.824364","0.832758","0.344766","6.872341","1520.200684","57.237766","0.491043","23.597717"
"2022-07-21","23164.628906","43.190594","122.982178","0.907406","0.349321","6.998698","1576.749512","58.099823","0.500098","25.043924"
"2022-07-22","22714.978516","40.618504","123.509384","0.853441","0.338223","6.811353","1537.405151","56.176113","0.483946","23.715851"
"2022-07-23","22465.478516","40.040977","122.711555","0.875423","0.33545","6.857292","1549.297485","56.426319","0.517368","23.646006"
"2022-07-24","22609.164063","41.006584","132.385406","0.881263","0.341262","7.106037","1599.476685","58.485703","0.513814","23.866123"
"2022-07-25","21361.701172","36.711998","119.327477","0.775726","0.313076","6.465126","1445.383423","54.366276","0.47625","20.975677"
"2022-07-26","21239.753906","36.190853","118.632751","0.780243","0.311328","6.341288","1441.806763","53.790173","0.467607","20.668285"
"2022-07-27","22930.548828","40.30785","127.093964","0.895696","0.328031","6.855407","1636.232666","58.951004","0.510553","23.418182"
"2022-07-28","23843.886719","42.845268","154.744125","0.936113","0.33672","7.219182","1725.46814","63.463997","0.513328","24.237097"
"2022-07-29","23804.632813","41.926998","152.30159","0.938742","0.336469","7.912095","1727.406982","60.922493","0.523335","24.522364"
"2022-07-30","23656.207031","43.75589","145.045853","0.929613","0.337668","7.803387","1695.969482","60.440151","0.525576","24.228477"
"2022-07-31","23336.896484","42.400204","139.985977","0.928265","0.336081","7.666137","1681.517334","59.909508","0.51702","23.745783"
"2022-08-01","23314.199219","41.786484","138.213593","0.894406","0.343176","7.586885","1635.195801","59.535446","0.514123","23.658236"
"2022-08-02","22978.117188","39.754505","134.049179","0.879157","0.326626","7.208192","1632.945435","58.243855","0.496833","22.861057"
"2022-08-03","22846.507813","38.544418","134.504669","0.887698","0.326467","7.286331","1618.874512","57.805191","0.500988","23.071917"
"2022-08-04","22630.957031","38.830673","134.648254","0.89188","0.335424","7.356004","1608.205811","59.848576","0.499668","23.37562"
"2022-08-05","23289.314453","40.561031","141.227982","0.927659","0.358431","7.86457","1732.254639","62.401272","0.517503","24.949528"
"2022-08-06","22961.279297","40.057007","141.843689","0.907336","0.349125","7.802284","1691.658081","60.918343","0.511256","26.659428"
"2022-08-07","23175.890625","40.605591","141.357025","0.90669","0.355581","8.307046","1699.35083","61.102306","0.52747","27.889965"
"2022-08-08","23809.486328","42.170551","143.535538","0.92155","0.362338","8.6459","1775.516113","62.592129","0.536596","27.948954"
"2022-08-09","23164.318359","40.372623","134.740311","0.890508","0.345813","8.758239","1703.025024","59.259998","0.514052","27.420223"
"2022-08-10","23947.642578","42.365868","142.071899","0.937328","0.363977","9.055891","1851.742676","61.603851","0.537093","29.11731"
"2022-08-11","23957.529297","42.821789","142.974762","0.921404","0.361477","8.965302","1881.224121","61.904613","0.531258","28.555143"
"2022-08-12","24402.818359","45.334759","143.098221","0.933908","0.36537","9.333063","1957.24646","62.932228","0.540753","29.343828"
"2022-08-13","24424.068359","46.485348","144.310059","1.024847","0.368266","9.133019","1981.336548","63.753529","0.559813","29.108469"
"2022-08-14","24319.333984","44.916569","139.598679","1.000909","0.364301","8.774848","1936.802002","63.308758","0.570343","28.215635"
"2022-08-15","24136.972656","43.823223","137.515121","0.952035","0.358115","8.659611","1904.228149","60.825516","0.551171","27.92951"
"2022-08-16","23883.291016","43.158806","136.571838","0.935796","0.353048","8.466907","1878.139404","61.342339","0.557915","27.162704"
"2022-08-17","23335.998047","40.403053","133.749161","0.883179","0.339597","8.049441","1832.999634","60.374157","0.537038","25.486738"
"2022-08-18","23212.738281","39.545231","129.262726","0.859652","0.333179","7.673118","1847.007813","60.045689","0.512633","24.257698"
"2022-08-19","20877.552734","35.890259","114.595329","0.772135","0.303274","6.907883","1612.987305","54.031628","0.45098","22.487879"
"2022-08-20","21166.060547","35.269733","114.680069","0.786888","0.300486","6.905581","1577.003784","54.187553","0.451388","22.302879"
"2022-08-21","21534.121094","36.533199","119.310364","0.820216","0.306784","7.087409","1619.31897","55.492027","0.463546","22.97731"
"2022-08-22","21398.908203","35.47438","122.85778","0.810341","0.30303","7.034696","1622.505859","57.255676","0.461446","22.581425"
"2022-08-23","21528.087891","35.646252","133.494919","0.831794","0.307729","7.244896","1662.769897","57.079433","0.465207","23.524401"
"2022-08-24","21395.019531","34.957916","131.212296","0.813591","0.302357","7.135586","1657.059204","56.478168","0.458109","23.024132"
"2022-08-25","21600.904297","35.316463","130.680695","0.818728","0.307252","7.133749","1696.457031","56.792576","0.464999","23.020317"
"2022-08-26","20260.019531","31.726362","116.286339","0.763723","0.282159","6.486523","1507.782837","52.74445","0.430863","20.59803"
"2022-08-27","20041.738281","31.542433","115.351234","0.805348","0.28917","6.537517","1491.39502","53.05024","0.449703","20.077759"
"2022-08-28","19616.814453","30.392286","113.468826","0.784251","0.282036","6.2637","1430.547363","53.612019","0.430049","18.430382"
"2022-08-29","20297.994141","32.465298","119.613777","0.817403","0.298179","6.703226","1553.037354","55.771893","0.450703","19.349014"
"2022-08-30","19796.808594","31.412056","114.654579","0.814536","0.291311","6.557107","1523.838867","53.056812","0.452169","19.345507"
"2022-08-31","20049.763672","31.472956","115.342407","0.831821","0.288562","6.630673","1553.684937","53.856663","0.446665","19.12834"
"2022-09-01","20127.140625","31.585678","116.707718","0.885431","0.293296","6.895674","1586.176758","57.527969","0.457481","19.306751"
"2022-09-02","19969.771484","31.22793","116.36718","0.871968","0.30166","6.923277","1577.220459","61.040997","0.454559","18.860632"
"2022-09-03","19832.087891","31.109484","117.704323","0.889275","0.302723","6.840007","1556.872681","60.134804","0.480387","18.875084"
"2022-09-04","19986.712891","32.106956","118.137352","0.89423","0.312302","7.145919","1577.641602","60.900894","0.503084","19.005001"
